Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
38c5b276-9e62-383c-bb35-7098c5268069,7a208ea5-66f6-392a-8472-059d61de2410,Edith654 Mohr916,F,GENERAL PRACTICE,3725 W TOUHY AVE,LINCOLNWOOD,IL,60712-2603,42.005429,-87.732959,340
0528e801-e1b7-3638-bd0f-69105b62c0ff,d0a8bf1c-82f4-3a37-88fb-d9bd69482564,Verónica383 León820,F,GENERAL PRACTICE,800 DEVON AVE,PARK RIDGE,IL,60068-4760,42.011762,-87.843434,49
9dd7c2f8-f4bb-36a8-a249-9448f522273b,bb05103c-ff70-3315-87b3-889a14cdd776,Denver542 Hegmann834,M,GENERAL PRACTICE,5825 W CERMAK RD,CICERO,IL,60804-2134,41.844537,-87.759287,8
43432424-95ef-3166-9614-02a0d00d97a6,208c8443-91f8-3e58-b053-dae3b1b0f4bd,Pamala798 Stracke611,F,GENERAL PRACTICE,850 BIESTERFIELD RD,ELK GROVE,IL,60007-3311,42.005778,-87.993034,34
0d3e97a7-c3eb-3702-a15f-616079c5d081,8c93f609-7454-3449-90c7-2f9169e5b3ec,Tommy814 Strosin214,M,GENERAL PRACTICE,211 W GRAND AVE,BENSENVILLE,IL,60106-3328,41.959701,-87.94346,44
07e8b23c-bcf5-3ff0-9f27-83eb4a04f555,91381a3c-110c-3340-9531-f6317e68c47b,Emilia403 Hammes673,F,GENERAL PRACTICE,365 E N AVE,NORTHLAKE,IL,60164-2628,41.914317,-87.90547099999999,46
de899125-53ea-3ae4-b34d-4083f42eb198,358f5083-8536-36d5-86a6-5e5ccaff1801,Donny470 Greenfelder433,M,GENERAL PRACTICE,1725 W HARRISON ST,CHICAGO,IL,60612-3852,41.979738,-87.92843,53
0d1f23d4-1c21-3207-a3d7-2ad9ae21fd99,e8b8bb1b-431e-34f6-b414-1bfe7e2ddd2c,Kerry175 Crist667,M,GENERAL PRACTICE,6540 N LINCOLN AVE,LINCOLNWOOD,IL,60712-3933,42.005429,-87.732959,47
6e4012bb-04f0-3d51-ba9e-6675a3adadc2,73b236e6-0fe4-3464-b8e2-f0bfd3ee805c,Chastity705 Brown30,F,GENERAL PRACTICE,11600 S KEDZIE AVE,MERRIONETTE PARK,IL,60803-6307,41.681117,-87.701212,85
ac8863e3-484c-3a3b-a35d-07e92189ce6e,945d3ddb-ab21-3adb-b3b5-ccb1979e76f3,Rodney21 Kling921,M,GENERAL PRACTICE,71 W 156TH ST,HARVEY,IL,60426-4265,41.607445,-87.65227900000001,49
ffc0b540-ad8e-32af-890a-b0b2f40b9915,a63f7997-6568-3312-b8fd-742a6364b7d9,Kieth891 Walker122,M,GENERAL PRACTICE,1611 S CICERO AVE,CICERO,IL,60804-1520,41.844537,-87.759287,33
529628c8-6163-3083-ad62-411651612a4d,c9b784e5-1601-3374-a75c-8d149cc70b6e,Deon400 Daugherty69,F,GENERAL PRACTICE,2800 W 95TH ST,EVERGREEN,IL,60805-2701,41.721279,-87.70133,48
be26e9c2-0fb1-3afc-8ff4-28a8aa64ed4c,b137f04a-bc29-3754-966b-e1f5fc9afaf6,Nick779 Treutel973,M,GENERAL PRACTICE,5912 W CERMAK RD,CICERO,IL,60804-2135,41.844537,-87.759287,17
1d166f0f-b5ca-32e8-8d9b-6bfee840b4c3,d3be38a1-9708-3482-b759-1d4ab52309b4,Vilma125 Batz141,F,GENERAL PRACTICE,2800 W 95TH ST,EVERGREEN,IL,60805-2701,41.721279,-87.70133,23
d19b022c-ea86-3ac7-8c06-6766307aa66a,27b0b191-5209-3c27-bbbd-9813fd317357,Salena230 Lubowitz58,F,GENERAL PRACTICE,1 INGALLS DR INGALLS,HARVEY,IL,60426-3558,41.607445,-87.65227900000001,31
1dad95f6-1907-3a3b-b458-f89170edb55d,8c5d6f79-a854-3001-95fc-43f62c6978d2,Britt177 Walter473,M,GENERAL PRACTICE,2500 RIDGE AVE,EVANSTON,IL,60201-2455,42.046391,-87.694352,91
421921f6-e34a-387e-aa83-f25e3d4d0a5d,b1976901-0dc8-3e74-a892-bc32b897b8bc,Pilar644 Jasso472,F,GENERAL PRACTICE,1515 E 154TH ST,DOLTON,IL,60419-3100,41.630274,-87.596839,74
f8d48bb4-127e-3003-a7a2-afdcdbe2b34e,976ee6e6-c923-3be6-b4a5-9685c07f11b5,Shu104 Rau926,F,GENERAL PRACTICE,8735 S MERRIAN RD,HOMETOWN,IL,60456-1133,41.731248,-87.731134,31
d23f0125-29d0-3bd3-a765-1c6d96d5c268,68d01299-74c1-32d6-9117-8ef0e17f1777,Rudolph554 Rutherford999,M,GENERAL PRACTICE,2953 CENTRAL ST,EVANSTON,IL,60201-1245,42.046391,-87.694352,51
9304e192-3c59-340f-9725-5a88fc8e9477,8c647ad9-fea9-3d8d-b0cc-d23f8df9050e,Chung121 Kertzmann286,M,GENERAL PRACTICE,4180 WINNETKA AVE,ROLLING MEADOWS,IL,60008-1375,42.074909000000005,-88.025363,25
fda6fd35-7e0c-310f-bab6-3265d7d41742,68cd49fe-223e-3611-8aad-0ac664b5b860,Dorethea38 Cormier289,F,GENERAL PRACTICE,3231 EUCLID AVE,BERWYN,IL,60402-3472,41.843332000000004,-87.790924,77
84a560b9-533e-3e25-9747-0d09c95f2e1e,3695e37f-4ae1-3af3-8834-8230a4e05f5a,Soledad678 Escalante498,F,GENERAL PRACTICE,7101 N CICERO AVE,LINCOLNWOOD,IL,60712-2144,42.005429,-87.732959,6
09f06b0a-5410-3402-ab00-b4f7fa7522d9,44d883ef-9199-3374-b9f1-5e9df6d3e84b,Carlos172 Luettgen772,M,GENERAL PRACTICE,2800 W 95TH ST,EVERGREEN PARK,IL,60805-2795,41.721278999999996,-87.70133,15
1bb61d4c-6905-3e82-b7cc-59292b123e59,fcc81b4b-d4c3-35f5-9357-a0bde5589573,Lynna524 Emmerich580,F,GENERAL PRACTICE,8333 W GOLF RD,NILES,IL,60714-1113,42.027864,-87.809956,33
8e1feeac-e9fd-3bd0-9e96-cf3c8aca5022,eece7ae5-4094-3867-aca0-8e5f091b66c6,Ana972 Solís294,F,GENERAL PRACTICE,6003 A W CERMACK RD,CICERO,IL,60804-2018,41.844537,-87.759287,29
21344d9e-9310-3f6d-88cf-9b8a3a0099be,75f16b83-df45-33b0-80bd-2fe2ee62e9d8,Jazmin969 Adams676,F,GENERAL PRACTICE,335 IRVING PARK RD,WOOD DALE,IL,60191,41.966306,-87.980851,46
903722bf-8572-3b88-8995-5ce9bf91d93e,f97a54d6-8fa0-308e-9c0c-8135477477a7,Mauricio81 Hagenes547,M,GENERAL PRACTICE,7353 N AVE,RIVER FOREST,IL,60305-1278,41.894875,-87.819064,29
e63e1adf-c301-3947-a564-ae8c5d03e0f8,f0beaa34-f344-30bc-a446-262451d6cfd6,Benjamín452 Esparza426,M,GENERAL PRACTICE,1 INGALLS DR,HARVEY,IL,60426-3558,41.607445,-87.65227900000001,41
9f182ec4-5d77-3609-9c80-8707ba4b8de5,2b53d9dd-7613-369f-9514-e30b08847874,Irvin970 Dach178,M,GENERAL PRACTICE,3 EIRE CT,OAK PARK,IL,60302-2519,41.887166,-87.78994200000001,46
07aa45d3-e8ce-3a76-9a1a-f58566d2e8bc,68367c32-4188-3c2e-a5ea-a6699687d7fb,Adela471 Alarcón922,F,GENERAL PRACTICE,6430 N KENTON AVE,LINCOLNWOOD,IL,60712-3415,42.005429,-87.732959,144
fdfbc43f-fa93-3483-a2e5-db23d1f42416,96015601-94a2-3f2c-8206-9d0355037905,Marla843 Lockman863,F,GENERAL PRACTICE,5139 N OAKLEY AVE,CHICAGO,IL,60625-1846,41.979738,-87.92843,17
fb594e19-ad8a-35ce-a440-937c93e47b5a,5a114699-85f5-3d6c-b561-a4f76caffe9e,Jamey282 Will178,F,GENERAL PRACTICE,8814 NILES CTR RD,SKOKIE,IL,60077-2216,42.035971,-87.739991,22
20471eb4-5ae0-3c5e-b686-cf351529f7da,3a212c86-578d-3a60-8580-f97439a00833,Debbie941 Stanton715,F,GENERAL PRACTICE,800 BIESTERFIELD RD,ELK GROVE,IL,60007-3311,42.005778,-87.993034,32
e5ea0d2e-4f3b-3c28-9495-ebc8a24c73f5,0e549281-e97e-3631-af56-f5f8dba0253b,Florencia449 Kuphal363,F,GENERAL PRACTICE,2650 RIDGE AVE,EVANSTON,IL,60201-1718,42.046391,-87.694352,32
e446b1bd-9780-370c-8d4b-70193f9a69b4,c8e4a16f-0f71-3112-92d4-adf4c4ae8930,Filiberto722 Weber641,M,GENERAL PRACTICE,12935 S GREGORY ST 1ST FLOOR,BLUE ISLAND,IL,60406-2428,41.65757,-87.681126,41
4636cad4-fee5-3945-8f08-ab4b3706c37d,05b19fd5-e633-321c-be44-4027857a561f,Charles364 Rowe323,M,GENERAL PRACTICE,2650 RIDGE AVE,EVANSTON,IL,60201-1781,42.046391,-87.694352,29
e8d586f6-1525-34df-9461-3e0433c3ddfe,6ae2f2fb-63cd-3bca-afc3-48d97ea42fb0,Sharie942 Kautzer186,F,GENERAL PRACTICE,2701 W 68TH ST,CHICAGO,IL,60629-1813,41.979738,-87.92843,53
33ed3d79-f414-3329-af14-028920a2ab07,3421ca6d-70c6-3a4c-95f0-76cee222eccb,Renato359 Schmitt836,M,GENERAL PRACTICE,115 W ORCHARD ST,ITASCA,IL,60143-1700,41.976616,-88.018775,36
8fa48e25-63ac-3b25-a958-652eeb173906,700d7194-1ab7-31d2-b70b-3c10a53dea89,Leoma634 Aufderhar910,F,GENERAL PRACTICE,510 BURNHAM AVE,CALUMET CITY,IL,60409-3401,41.596495000000004,-87.537968,39
dec980c0-773b-3ac3-ad69-2601b193fe77,65d098e6-5701-3528-80a9-41841c12eb5e,Winfred745 Christiansen251,M,GENERAL PRACTICE,303 E WASHINGTON ST,BENSENVILLE,IL,60106-3515,41.959701,-87.94346,17
7ac0e536-5fcc-32b4-adc8-cb7b5e308a7b,1fe57dd8-46b5-3efe-a973-aca65cb0df68,Shantel839 Powlowski563,F,GENERAL PRACTICE,1515 E 154TH ST UNIT,DOLTON,IL,60419-3160,41.630274,-87.596839,135
e6d38926-798a-3b5e-9353-7a7862a00c9b,6cebc70f-72ae-350b-bec6-1f3a6b6ec942,Eloisa55 Oquendo599,F,GENERAL PRACTICE,11808 S PULASKI RD,ALSIP,IL,60803-1608,41.670289000000004,-87.735893,34
ed0d21ae-b1f1-3ed1-90b3-d649d20aa62c,3f8c3543-ce08-34fb-82d7-20ab964ac451,Royal919 Skiles927,M,GENERAL PRACTICE,7709 W LAWRENCE AVE,NORRIDGE,IL,60706-3303,41.963738,-87.823195,18
82507981-fbd4-3e84-9251-844e1f6537ea,8e67dd49-a95f-33c8-a18f-4d1a11c2240c,Ninfa662 Batz141,F,GENERAL PRACTICE,14500 S MANISTEE AVE,BURNHAM,IL,60633-2004,41.63948,-87.54496,1305
cc69ce50-5538-360d-b76f-cb24677dab69,872ceae6-5ef9-346e-98ad-f0702dfbbf8e,Lashawna733 Schaefer657,F,GENERAL PRACTICE,3200 GRANT ST,EVANSTON,IL,60201-1903,42.046391,-87.694352,24
42727cd9-0062-3da1-bcbf-f2c453451fd5,ee09dc80-da90-3f76-bf8a-d81eaf7f020f,Rosa195 Malave728,F,GENERAL PRACTICE,1000 W LAKE ST,OAK PARK,IL,60301-1146,41.887166,-87.78994200000001,33
b4ad70f9-faf3-333a-a5c9-a51805f75561,ab918678-7d27-3fac-bdb4-3f73db10c309,Kaci716 Waelchi213,F,GENERAL PRACTICE,6013 W CERMAK RD,CICERO,IL,60804-2018,41.844537,-87.759287,31
7fd78557-8ccc-3080-b5d4-9877648aec42,dc7e67ec-cf05-36fc-9632-7c9321ee6526,Shayne60 Lakin515,M,GENERAL PRACTICE,1285 HARTREY AVE,EVANSTON,IL,60202-1056,42.046391,-87.694352,9
